# start	end	mode	name  (end = start+size-1, exact)
0x080F5BFC	0x080F5C0F	thumb	sub_80F5BDC
0x080F5C10	0x080F5CFB	thumb	sub_80F5BF0
0x080F5CFC	0x080F5DF3	thumb	sub_80F5CDC
0x080F5DF4	0x080F5E3F	thumb	sub_80F5DD4
0x080F5E40	0x080F5F03	thumb	sub_80F5E20
0x080F5F04	0x080F5FD3	thumb	sub_80F5EE4
0x080F5FD4	0x080F602F	thumb	sub_80F5FB4
0x080F6030	0x080F6091	thumb	sub_80F6010
0x080F6094	0x080F6153	thumb	sub_80F6074
0x080F6154	0x080F6227	thumb	sub_80F6134
0x080F6228	0x080F626F	thumb	sub_80F6208
0x080F6270	0x080F63A9	thumb	sub_80F6250
0x080F63AC	0x080F63EF	thumb	sub_80F638C
0x080F63F0	0x080F6531	thumb	sub_80F63D0
0x080F6534	0x080F66FF	thumb	sub_80F6514
0x080F6700	0x080F6907	thumb	sub_80F66E0
0x080F6908	0x080F6A6B	thumb	sub_80F68E8
0x080F6A6C	0x080F6B0F	thumb	sub_80F6A4C
0x080F6B10	0x080F6C3F	thumb	sub_80F6AF0
0x080F6C40	0x080F6DD7	thumb	sub_80F6C20
0x080F6DD8	0x080F6E23	thumb	sub_80F6DB8
0x080F6E24	0x080F6EBB	thumb	sub_80F6E04
0x080F6EBC	0x080F6EF3	thumb	sub_80F6E9C
0x080F6EF4	0x080F6F2F	thumb	sub_80F6ED4
0x080F6F30	0x080F6F83	thumb	sub_80F6F10
0x080F6F84	0x080F6FD7	thumb	sub_80F6F64
0x080F6FD8	0x080F701B	thumb	sub_80F6FB8
0x080F701C	0x080F702B	thumb	sub_80F6FFC
0x080F702C	0x080F70AB	thumb	sub_80F700C
0x080F70AC	0x080F711B	thumb	sub_80F708C
0x080F711C	0x080F7243	thumb	sub_80F70FC
0x080F7244	0x080F7299	thumb	sub_80F7224
0x080F729C	0x080F72AB	thumb	sub_80F727C
0x080F72AC	0x080F72F3	thumb	sub_80F728C
0x080F72F4	0x080F7423	thumb	sub_80F72D4
0x080F7424	0x080F7437	thumb	sub_80F7404
0x080F7438	0x080F748F	thumb	sub_80F7418
0x080F7490	0x080F751F	thumb	sub_80F7470
0x080F7520	0x080F7639	thumb	sub_80F7500
0x080F763C	0x080F78E7	thumb	sub_80F761C
0x080F78E8	0x080F78E9	thumb	nullsub_65
0x080F78EC	0x080F7925	thumb	sub_80F78CC
0x080F7928	0x080F793F	thumb	sub_80F7908
0x080F7940	0x080F795F	thumb	sub_80F7920
0x080F7960	0x080F797F	thumb	sub_80F7940
0x080F7980	0x080F7A2F	thumb	sub_80F7960
0x080F7A30	0x080F7A53	thumb	sub_80F7A10
0x080F7A54	0x080F7A8B	thumb	SetupBard
0x080F7A8C	0x080F7A9B	thumb	SetupHipster
0x080F7A9C	0x080F7AA5	thumb	SetupStoryteller
0x080F7AA8	0x080F7AB7	thumb	SetupGiddy
0x080F7AB8	0x080F7AC1	thumb	SetupTrader
0x080F7AC4	0x080F7B27	thumb	SetupMauvilleOldMan
0x080F7B28	0x080F7B33	thumb	GetCurrentMauvilleOldMan
0x080F7B34	0x080F7B4B	thumb	ScrSpecial_GetCurrentMauvilleMan
0x080F7B4C	0x080F7B5F	thumb	ScrSpecial_HasBardSongBeenChanged
0x080F7B60	0x080F7BBF	thumb	ScrSpecial_SaveBardSongLyrics
0x080F7BC0	0x080F7C73	thumb	PrepareSongText
0x080F7C74	0x080F7C8F	thumb	ScrSpecial_PlayBardSong
0x080F7C90	0x080F7CA3	thumb	ScrSpecial_GetHipsterSpokenFlag
0x080F7CA4	0x080F7CAF	thumb	ScrSpecial_SetHipsterSpokenFlag
0x080F7CB0	0x080F7CE7	thumb	ScrSpecial_HipsterTeachWord
0x080F7CE8	0x080F7D13	thumb	ScrSpecial_GiddyShouldTellAnotherTale
0x080F7D14	0x080F7DDF	thumb	ScrSpecial_GenerateGiddyLine
0x080F7DE0	0x080F7F19	thumb	sub_80F7DC0
0x080F7F1C	0x080F7F2B	thumb	sub_80F7EFC
0x080F7F2C	0x080F7F37	thumb	sub_80F7F0C
0x080F7F38	0x080F7F41	thumb	sub_80F7F18
0x080F7F44	0x080F7F4D	thumb	sub_80F7F24
0x080F7F50	0x080F7F9D	thumb	sub_80F7F30
0x080F7FA0	0x080F7FCF	thumb	StartBardSong
0x080F7FD0	0x080F81A3	thumb	BardSing
0x080F81A4	0x080F83EF	thumb	Task_BardSong
0x080F83F0	0x080F8417	thumb	SetMauvilleOldManObjEventGfx
0x080F8418	0x080F8447	thumb	StorytellerSetup
0x080F8448	0x080F8457	thumb	sub_80F8428
0x080F8458	0x080F846B	thumb	StorytellerGetGameStat
0x080F846C	0x080F8497	thumb	GetStoryByStat
0x080F8498	0x080F84A3	thumb	GetStoryTitleByStat
0x080F84A4	0x080F84AF	thumb	GetStoryTextByStat
0x080F84B0	0x080F84BB	thumb	GetStoryActionByStat
0x080F84BC	0x080F84E7	thumb	GetFreeStorySlot
0x080F84E8	0x080F850B	thumb	StorytellerGetRecordedTrainerStat
0x080F850C	0x080F8527	thumb	StorytellerSetRecordedTrainerStat
0x080F8528	0x080F8553	thumb	HasTrainerStatIncreased
0x080F8554	0x080F857F	thumb	GetStoryByStattellerPlayerName
0x080F8580	0x080F85B7	thumb	StorytellerSetPlayerName
0x080F85B8	0x080F861B	thumb	StorytellerRecordNewStat
0x080F861C	0x080F866D	thumb	ScrambleStatList
0x080F8670	0x080F871D	thumb	StorytellerInitializeRandomStat
0x080F8720	0x080F8777	thumb	StorytellerDisplayStory
0x080F8778	0x080F87E3	thumb	PrintStoryList
0x080F87E4	0x080F8893	thumb	Task_StoryListMenu
0x080F8894	0x080F88A7	thumb	ScrSpecial_StorytellerStoryListMenu
0x080F88A8	0x080F88BB	thumb	ScrSpecial_StorytellerDisplayStory
0x080F88BC	0x080F88C9	thumb	ScrSpecial_StorytellerGetFreeStorySlot
0x080F88CC	0x080F88FF	thumb	ScrSpecial_StorytellerUpdateStat
0x080F8900	0x080F8919	thumb	ScrSpecial_HasStorytellerAlreadyRecorded
0x080F891C	0x080F8929	thumb	ScrSpecial_StorytellerInitializeRandomStat
0x080F892C	0x080F8A47	thumb	HandleReadMail
0x080F8A48	0x080F8D6F	thumb	sub_80F8A28
0x080F8D70	0x080F8D9B	thumb	sub_80F8D50
0x080F8D9C	0x080F8DBD	thumb	sub_80F8D7C
0x080F8DC0	0x080F8E9F	thumb	sub_80F8DA0
0x080F8EA0	0x080F8F37	thumb	sub_80F8E80
0x080F8F38	0x080F8F49	thumb	sub_80F8F18
0x080F8F4C	0x080F8F77	thumb	sub_80F8F2C
0x080F8F78	0x080F8F97	thumb	sub_80F8F58
0x080F8F98	0x080F8FD3	thumb	sub_80F8F78
0x080F8FD4	0x080F903F	thumb	sub_80F8FB4
0x080F9040	0x080F9077	thumb	ClearBGTilemapBuffers
0x080F9078	0x080F90AF	thumb	PrintMessage
0x080F90B0	0x080F90D7	thumb	sub_80F9090
0x080F90D8	0x080F9113	thumb	DisplayItemMessageOnField
0x080F9114	0x080F916B	thumb	Task_CallYesOrNoCallback
0x080F916C	0x080F9197	thumb	DoYesNoFuncWithChoice
0x080F9198	0x080F920B	thumb	PrintStringWithPalette
0x080F920C	0x080F926B	thumb	PrintNumberWithPalette
0x080F926C	0x080F92A3	thumb	PrintTriangleCursorWithPalette
0x080F92A4	0x080F92DB	thumb	sub_80F9284
0x080F92DC	0x080F9313	thumb	sub_80F92BC
0x080F9314	0x080F9339	thumb	sub_80F92F4
0x080F933C	0x080F9363	thumb	sub_80F931C
0x080F9364	0x080F9385	thumb	sub_80F9344
0x080F9388	0x080F9457	thumb	sub_80F9368
0x080F9458	0x080F9469	thumb	ClearVideoCallbacks
0x080F946C	0x080F949F	thumb	ClearVerticalScrollIndicatorPalettes
0x080F94A0	0x080F94C3	thumb	sub_80F9480
0x080F94C4	0x080F9517	thumb	sub_80F94A4
0x080F9518	0x080F953F	thumb	sub_80F94F8
0x080F9540	0x080F955B	thumb	sub_80F9520
0x080F955C	0x080F97BB	thumb	CreateVerticalScrollIndicators
0x080F97BC	0x080F97FF	thumb	SetVerticalScrollIndicators
0x080F9800	0x080F9837	thumb	DestroyVerticalScrollIndicator
0x080F9838	0x080F9847	thumb	LoadScrollIndicatorPalette
0x080F9848	0x080F9853	thumb	BuyMenuFreeMemory
0x080F9854	0x080F98C3	thumb	sub_80F9834
0x080F98C4	0x080F98FB	thumb	StopVerticalScrollIndicators
0x080F98FC	0x080F9933	thumb	StartVerticalScrollIndicators
0x080F9934	0x080F998B	thumb	ResetVerticalScrollIndicators
0x080F998C	0x080F99A5	thumb	PauseVerticalScrollIndicator
0x080F99A8	0x080F99EB	thumb	SetVerticalScrollIndicatorPriority
0x080F99EC	0x080F9A2B	thumb	sub_80F99CC
0x080F9A2C	0x080F9A6B	thumb	SelectMonForNPCTrade
0x080F9A6C	0x080F9AAB	thumb	SelectMoveTutorMon
0x080F9AAC	0x080F9AEB	thumb	OpenPartyMenuFromScriptContext
0x080F9AEC	0x080F9C1D	thumb	SetupContestPartyMenu
0x080F9C20	0x080F9C8B	thumb	sub_80F9C00
0x080F9C8C	0x080F9D07	thumb	HandleSelectPartyMenu
0x080F9D08	0x080F9E39	thumb	SetupMoveTutorPartyMenu
0x080F9E3C	0x080F9E83	thumb	sub_80F9E1C
0x080F9E84	0x080F9F0B	thumb	HandleMoveTutorPartyMenu
0x080F9F0C	0x080F9F5B	thumb	SelectMove
0x080F9F5C	0x080F9FA3	thumb	ScrSpecial_CountPokemonMoves
0x080F9FA4	0x080F9FFB	thumb	ScrSpecial_GetPokemonNicknameAndMoveName
0x080F9FFC	0x080FA0FB	thumb	SwapMoveSlots
0x080FA0FC	0x080FA167	thumb	DeleteMonMove
0x080FA168	0x080FA19B	thumb	IsSelectedMonEgg
0x080FA19C	0x080FA23F	thumb	InitDewfordTrend
0x080FA240	0x080FA383	thumb	UpdateDewfordTrendPerDay
0x080FA384	0x080FA48B	thumb	sub_80FA364
0x080FA48C	0x080FA501	thumb	sub_80FA46C
0x080FA504	0x080FA5DB	thumb	ReceiveDewfordTrendData
0x080FA5DC	0x080FA603	thumb	BufferTrendyPhraseString
0x080FA604	0x080FA667	thumb	IsTrendyPhraseBoring
0x080FA668	0x080FA68F	thumb	GetDewfordHallPaintingNameIndex
0x080FA690	0x080FA75F	thumb	sub_80FA670
0x080FA760	0x080FA7E7	thumb	sub_80FA740
0x080FA7E8	0x080FA819	thumb	SB1ContainsWords
0x080FA81C	0x080FA845	thumb	IsEasyChatPairEqual
0x080FA848	0x080FA88B	thumb	GetEqualEasyChatPairIndex
0x080FA88C	0x080FA8C3	thumb	GetHealLocationIndexByMap
0x080FA8C4	0x080FA8E9	thumb	GetHealLocationByMap
0x080FA8EC	0x080FA909	thumb	GetHealLocation
0x080FA90C	0x080FA923	thumb	InitRegionMap
0x080FA924	0x080FA95F	thumb	sub_80FA904
0x080FA960	0x080FAB2F	thumb	sub_80FA940
0x080FAB30	0x080FAB7F	thumb	FreeRegionMapIconResources
0x080FAB80	0x080FAB97	thumb	sub_80FAB60
0x080FAB98	0x080FAC63	thumb	sub_80FAB78
0x080FAC64	0x080FAD23	thumb	_swiopen
0x080FAD24	0x080FAE03	thumb	sub_80FAD04
0x080FAE04	0x080FAEE3	thumb	sub_80FADE4
0x080FAEE4	0x080FAFDD	thumb	sub_80FAEC4
0x080FAFE0	0x080FB18F	thumb	sub_80FAFC0
0x080FB190	0x080FB257	thumb	CalcZoomScrollParams
0x080FB258	0x080FB27F	thumb	sub_80FB238
0x080FB280	0x080FB2C3	thumb	UpdateRegionMapVideoRegs
0x080FB2C4	0x080FB30B	thumb	RegionMapDefaultZoomOffsetPlayerSprite
0x080FB30C	0x080FB34B	thumb	GetRegionMapSectionAt
0x080FB34C	0x080FB61F	thumb	InitializeCursorPosition
0x080FB620	0x080FB777	thumb	sub_80FB600
0x080FB778	0x080FB9C5	thumb	sub_80FB758
0x080FB9C8	0x080FB9DD	thumb	GetRegionMapSectionAt_
0x080FB9E0	0x080FBA23	thumb	GetOverworldMapFromUnderwaterMap_
0x080FBA24	0x080FBA35	thumb	GetOverworldMapFromUnderwaterMap
0x080FBA38	0x080FBABF	thumb	sub_80FBA18
0x080FBAC0	0x080FBB0F	thumb	sub_80FBAA0
0x080FBB10	0x080FBB57	thumb	SpriteCB_Cursor
0x080FBB58	0x080FBB59	thumb	nullsub_66
0x080FBB5C	0x080FBCBF	thumb	CreateRegionMapCursor
0x080FBCC0	0x080FBCEF	thumb	sub_80FBCA0
0x080FBCF0	0x080FBCFF	thumb	unref_sub_80FBCD0
0x080FBD00	0x080FBD0F	thumb	unref_sub_80FBCE0
0x080FBD10	0x080FBE17	thumb	CreateRegionMapPlayerIcon
0x080FBE18	0x080FBE43	thumb	sub_80FBDF8
0x080FBE44	0x080FBEC3	thumb	sub_80FBE24
0x080FBEC4	0x080FBF51	thumb	SpriteCB_PlayerIconZoomedIn
0x080FBF54	0x080FBF5D	thumb	SpriteCB_PlayerIconZoomedOut
0x080FBF60	0x080FBFB3	thumb	UpdateIconBlink
0x080FBFB4	0x080FBFD3	thumb	sub_80FBF94
0x080FBFD4	0x080FC015	thumb	GetMapSectionName
0x080FC018	0x080FC049	thumb	CopyMapName
0x080FC04C	0x080FC06B	thumb	CopyLocationName
0x080FC06C	0x080FC093	thumb	GetRegionMapLocationPosition
0x080FC094	0x080FC233	thumb	CB2_InitFlyRegionMap
0x080FC234	0x080FC245	thumb	VBlankCB_FlyRegionMap
0x080FC248	0x080FC263	thumb	CB2_FlyRegionMap
0x080FC264	0x080FC273	thumb	sub_80FC244
0x080FC274	0x080FC33B	thumb	PrintFlyTargetName
0x080FC33C	0x080FC393	thumb	CreateFlyTargetGraphics
0x080FC394	0x080FC4A3	thumb	CreateCityTownFlyTargetIcons
0x080FC4A4	0x080FC57B	thumb	CreateSpecialAreaFlyTargetIcons
0x080FC57C	0x080FC5D1	thumb	SpriteCB_FlyTargetIcons
0x080FC5D4	0x080FC61F	thumb	sub_80FC5B4
0x080FC620	0x080FC6BB	thumb	sub_80FC600
0x080FC6BC	0x080FC7BF	thumb	sub_80FC69C
0x080FC7C0	0x080FC94B	thumb	ApplyImageProcessingEffects
0x080FC94C	0x080FCA03	thumb	ApplyImageEffect_RedChannelGrayscale
0x080FCA04	0x080FCAC3	thumb	ApplyImageEffect_RedChannelGrayscaleHighlight
0x080FCAC4	0x080FCAE3	thumb	ApplyImageEffect_Pointillism
0x080FCAE4	0x080FCB7B	thumb	ApplyImageEffect_Grayscale
0x080FCB7C	0x080FCC37	thumb	ApplyImageEffect_Blur
0x080FCC38	0x080FCCDB	thumb	ApplyImageEffect_PersonalityColor
0x080FCCDC	0x080FCD73	thumb	ApplyImageEffect_BlackAndWhite
0x080FCD74	0x080FCEC3	thumb	ApplyImageEffect_BlackOutline
0x080FCEC4	0x080FCF5B	thumb	ApplyImageEffect_Invert
0x080FCF5C	0x080FD08B	thumb	ApplyImageEffect_Shimmer
0x080FD08C	0x080FD133	thumb	ApplyImageEffect_BlurRight
0x080FD134	0x080FD1E7	thumb	ApplyImageEffect_BlurDown
0x080FD1E8	0x080FD3B9	thumb	AddPointillismPoints
0x080FD3BC	0x080FD3EF	thumb	ConvertColorToGrayscale
0x080FD3F0	0x080FD42B	thumb	ConvertCoolColor
0x080FD42C	0x080FD4FB	thumb	GetCoolColorFromPersonality
0x080FD4FC	0x080FD52B	thumb	QuantizePixel_BlackAndWhite
0x080FD52C	0x080FD55B	thumb	QuantizePixel_BlackOutline
0x080FD55C	0x080FD587	thumb	QuantizePixel_Invert
0x080FD588	0x080FD6AB	thumb	QuantizePixel_MotionBlur
0x080FD6AC	0x080FD7CB	thumb	QuantizePixel_Blur
0x080FD7CC	0x080FD8E9	thumb	QuantizePixel_BlurHard
0x080FD8EC	0x080FDA37	thumb	ConvertImageProcessingToGBA
0x080FDA38	0x080FDB01	thumb	ApplyImageProcessingQuantization
0x080FDB04	0x080FDBAB	thumb	SetPresetPalette_PrimaryColors
0x080FDBAC	0x080FDBC7	thumb	SetPresetPalette_BlackAndWhite
0x080FDBC8	0x080FDC03	thumb	SetPresetPalette_GrayscaleSmall
0x080FDC04	0x080FDC37	thumb	SetPresetPalette_Grayscale
0x080FDC38	0x080FDD8F	thumb	QuantizePalette_Standard
0x080FDD90	0x080FDE47	thumb	QuantizePalette_BlackAndWhite
0x080FDE48	0x080FDEF7	thumb	QuantizePalette_GrayscaleSmall
0x080FDEF8	0x080FDFA7	thumb	QuantizePalette_Grayscale
0x080FDFA8	0x080FE057	thumb	QuantizePalette_PrimaryColors
0x080FE058	0x080FE0CB	thumb	QuantizePixel_Standard
0x080FE0CC	0x080FE199	thumb	QuantizePixel_PrimaryColors
0x080FE19C	0x080FE1CD	thumb	QuantizePixel_GrayscaleSmall
0x080FE1D0	0x080FE1FB	thumb	QuantizePixel_Grayscale
0x080FE1FC	0x080FE23F	thumb	sub_80FE1DC
0x080FE240	0x080FE25B	thumb	sub_80FE220
0x080FE25C	0x080FE283	thumb	DecorationPC
0x080FE284	0x080FE2AB	thumb	Task_SecretBasePC_Decoration
0x080FE2AC	0x080FE2D3	thumb	DoPlayerPCDecoration
0x080FE2D4	0x080FE30B	thumb	sub_80FE2B4
0x080FE30C	0x080FE3B1	thumb	Task_DecorationPCProcessMenuInput
0x080FE3B4	0x080FE3E3	thumb	sub_80FE394
0x080FE3E4	0x080FE437	thumb	gpu_pal_decompress_alloc_tag_and_upload
0x080FE438	0x080FE445	thumb	sub_80FE418
0x080FE448	0x080FE48F	thumb	sub_80FE428
0x080FE490	0x080FE547	thumb	sub_80FE470
0x080FE548	0x080FE5CB	thumb	sub_80FE528
0x080FE5CC	0x080FE623	thumb	sub_80FE5AC
0x080FE624	0x080FE745	thumb	sub_80FE604
0x080FE748	0x080FE775	thumb	sub_80FE728
0x080FE778	0x080FE7C7	thumb	sub_80FE758
0x080FE7C8	0x080FE7F3	thumb	sub_80FE7A8
0x080FE7F4	0x080FE80B	thumb	sub_80FE7D4
0x080FE80C	0x080FE887	thumb	sub_80FE7EC
0x080FE888	0x080FE8B3	thumb	sub_80FE868
0x080FE8B4	0x080FE965	thumb	sub_80FE894
0x080FE968	0x080FEADB	thumb	sub_80FE948
0x080FEADC	0x080FECB3	thumb	sub_80FEABC
0x080FECB4	0x080FECD5	thumb	sub_80FEC94
0x080FECD8	0x080FECFD	thumb	sub_80FECB8
0x080FED00	0x080FED3B	thumb	sub_80FECE0
0x080FED3C	0x080FED59	thumb	sub_80FED1C
0x080FED5C	0x080FED83	thumb	sub_80FED3C
0x080FED84	0x080FEDAF	thumb	sub_80FED64
0x080FEDB0	0x080FEF47	thumb	sub_80FED90
0x080FEF48	0x080FEF6F	thumb	sub_80FEF28
0x080FEF70	0x080FEF93	thumb	sub_80FEF50
0x080FEF94	0x080FEFC3	thumb	sub_80FEF74
0x080FEFC4	0x080FF011	thumb	sub_80FEFA4
0x080FF014	0x080FF053	thumb	sub_80FEFF4
0x080FF054	0x080FF077	thumb	sub_80FF034
0x080FF078	0x080FF0B7	thumb	sub_80FF058
0x080FF0B8	0x080FF0FF	thumb	sub_80FF098
0x080FF100	0x080FF133	thumb	sub_80FF0E0
0x080FF134	0x080FF17F	thumb	sub_80FF114
0x080FF180	0x080FF1CF	thumb	sub_80FF160
0x080FF1D0	0x080FF20B	thumb	sub_80FF1B0
0x080FF20C	0x080FF3B3	thumb	sub_80FF1EC
0x080FF3B4	0x080FF493	thumb	sub_80FF394
0x080FF494	0x080FF5A9	thumb	sub_80FF474
0x080FF5AC	0x080FF5DB	thumb	sub_80FF58C
0x080FF5DC	0x080FF6CB	thumb	sub_80FF5BC
0x080FF6CC	0x080FF79F	thumb	sub_80FF6AC
0x080FF7A0	0x080FF8BB	thumb	AddDecorationIconObjectFromObjectEvent
0x080FF8BC	0x080FF97F	thumb	SetUpPlacingDecorationPlayerAvatar
0x080FF980	0x080FFACF	thumb	sub_80FF960
0x080FFAD0	0x080FFB27	thumb	sub_80FFAB0
0x080FFB28	0x080FFB8B	thumb	sub_80FFB08
0x080FFB8C	0x080FFBB1	thumb	sub_80FFB6C
0x080FFBB4	0x080FFBFB	thumb	sub_80FFB94
0x080FFBFC	0x080FFC43	thumb	sub_80FFBDC
0x080FFC44	0x08100055	thumb	sub_80FFC24
0x08100058	0x081000BF	thumb	sub_8100038
0x081000C0	0x081000E3	thumb	sub_81000A0
0x081000E4	0x08100193	thumb	sub_81000C4
0x08100194	0x08100267	thumb	sub_8100174
0x08100268	0x0810028B	thumb	sub_8100248
0x0810028C	0x081002AB	thumb	sub_810026C
0x081002AC	0x081002DB	thumb	sub_810028C
0x081002DC	0x08100353	thumb	c1_overworld_prev_quest
0x08100354	0x08100383	thumb	sub_8100334
0x08100384	0x081003AB	thumb	sub_8100364
0x081003AC	0x0810044F	thumb	sub_810038C
0x08100450	0x08100479	thumb	sub_8100430
0x0810047C	0x081004B3	thumb	sub_810045C
0x081004B4	0x0810067B	thumb	sub_8100494
0x0810067C	0x081006C7	thumb	sub_810065C
0x081006C8	0x081006EF	thumb	sub_81006A8
0x081006F0	0x0810072B	thumb	sub_81006D0
0x0810072C	0x0810075F	thumb	sub_810070C
0x08100760	0x08100891	thumb	sub_8100740
0x08100894	0x081008BB	thumb	sub_8100874
0x081008BC	0x081008DB	thumb	sub_810089C
0x081008DC	0x0810094F	thumb	sub_81008BC
0x08100950	0x081009C7	thumb	sub_8100930
0x081009C8	0x081009DF	thumb	sub_81009A8
0x081009E0	0x08100A29	thumb	sub_81009C0
0x08100A2C	0x08100A7F	thumb	sub_8100A0C
0x08100A80	0x08100A9B	thumb	sub_8100A60
0x08100A9C	0x08100B3F	thumb	sub_8100A7C
0x08100B40	0x08100B89	thumb	sub_8100B20
0x08100B8C	0x08100CA7	thumb	sub_8100B6C
0x08100CA8	0x08100D57	thumb	sub_8100C88
0x08100D58	0x08100DA3	thumb	sub_8100D38
0x08100DA4	0x08100E8F	thumb	SetUpPuttingAwayDecorationPlayerAvatar
0x08100E90	0x08100F0B	thumb	sub_8100E70
0x08100F0C	0x08100FA7	thumb	sub_8100EEC
0x08100FA8	0x08100FD3	thumb	sub_8100F88
0x08100FD4	0x08101043	thumb	sub_8100FB4
0x08101044	0x0810110F	thumb	sub_8101024
0x08101110	0x08101137	thumb	sub_81010F0
0x08101138	0x081011B7	thumb	sub_8101118
0x081011B8	0x0810121F	thumb	sub_8101198
0x08101220	0x081012BF	thumb	sub_8101200
0x081012C0	0x0810135D	thumb	sub_81012A0
0x08101360	0x081013D7	thumb	sub_8101340
0x081013D8	0x0810147F	thumb	sub_81013B8
0x08101480	0x08101537	thumb	sub_8101460
0x08101538	0x0810155B	thumb	sub_8101518
0x0810155C	0x0810158B	thumb	sub_810153C
0x0810158C	0x081015AF	thumb	sub_810156C
0x081015B0	0x081015CF	thumb	sub_8101590
0x081015D0	0x081015FF	thumb	sub_81015B0
0x08101600	0x08101667	thumb	sub_81015E0
0x08101668	0x08101697	thumb	sub_8101648
0x08101698	0x081016B7	thumb	sub_8101678
0x081016B8	0x081016E7	thumb	sub_8101698
0x081016E8	0x08101713	thumb	sub_81016C8
0x08101714	0x0810171F	thumb	sub_81016F4
0x08101720	0x0810176F	thumb	sub_8101700
0x08101770	0x081017BF	thumb	sub_8101750
0x081017C0	0x08101843	thumb	sub_81017A0
0x08101844	0x08101867	thumb	sub_8101824
0x08101868	0x081018BF	thumb	sub_8101848
0x081018C0	0x081018D7	thumb	PlaySlotMachine
0x081018D8	0x08101973	thumb	CB2_SlotMachineSetup
0x08101974	0x08101989	thumb	CB2_SlotMachineLoop
0x0810198C	0x081019CF	thumb	SlotMachine_VBlankCallback
0x081019D0	0x08101A0B	thumb	PlaySlotMachine_Internal
0x08101A0C	0x08101A43	thumb	sub_81019EC
0x08101A44	0x08101A45	thumb	SlotMachineDummyTask
0x08101A48	0x08101A61	thumb	SlotMachineSetup_0_0
0x08101A64	0x08101AAB	thumb	SlotMachineSetup_6_2
0x08101AAC	0x08101AFF	thumb	SlotMachineSetup_1_0
0x08101B00	0x08101B23	thumb	SlotMachineSetup_2_0
0x08101B24	0x08101BC3	thumb	SlotMachineSetup_2_1
0x08101BC4	0x08101CA3	thumb	SlotMachineSetup_0_1
0x08101CA4	0x08101CBF	thumb	SlotMachineSetup_3_0
0x08101CC0	0x08101CDF	thumb	SlotMachineSetup_4_0
0x08101CE0	0x08101CF1	thumb	SlotMachineSetup_5_0
0x08101CF4	0x08101D09	thumb	SlotMachineSetup_6_0
0x08101D0C	0x08101D21	thumb	SlotMachineSetup_6_1
0x08101D24	0x08101D43	thumb	sub_8101D04
0x08101D44	0x08101D7B	thumb	sub_8101D24
0x08101D7C	0x08101DAB	thumb	sub_8101D5C
0x08101DAC	0x08101DCF	thumb	sub_8101D8C
0x08101DD0	0x08101E11	thumb	sub_8101DB0
0x08101E14	0x08101E2F	thumb	sub_8101DF4
0x08101E30	0x08101E5B	thumb	sub_8101E10
0x08101E5C	0x08101F4B	thumb	sub_8101E3C
0x08101F4C	0x08101F63	thumb	sub_8101F2C
0x08101F64	0x08101F7F	thumb	sub_8101F44
0x08101F80	0x08101FA7	thumb	sub_8101F60
0x08101FA8	0x08101FC3	thumb	sub_8101F88
0x08101FC4	0x08102027	thumb	sub_8101FA4
0x08102028	0x08102053	thumb	sub_8102008
0x08102054	0x08102077	thumb	sub_8102034
0x08102078	0x081020AF	thumb	sub_8102058
0x081020B0	0x081020E7	thumb	sub_8102090
0x081020E8	0x081021FF	thumb	sub_81020C8
0x08102200	0x0810221B	thumb	sub_81021E0
0x0810221C	0x08102283	thumb	sub_81021FC
0x08102284	0x081022BF	thumb	sub_8102264
0x081022C0	0x081022EB	thumb	sub_81022A0
0x081022EC	0x0810230F	thumb	sub_81022CC
0x08102310	0x08102337	thumb	sub_81022F0
0x08102338	0x08102363	thumb	sub_8102318
0x08102364	0x081023BB	thumb	sub_8102344
0x081023BC	0x081023D7	thumb	sub_810239C
0x081023D8	0x081023FF	thumb	sub_81023B8
0x08102400	0x0810241B	thumb	sub_81023E0
0x0810241C	0x08102443	thumb	sub_81023FC
0x08102444	0x0810247F	thumb	sub_8102424
0x08102480	0x081024A3	thumb	sub_8102460
0x081024A4	0x0810250F	thumb	sub_8102484
0x08102510	0x0810252B	thumb	sub_81024F0
0x0810252C	0x0810255F	thumb	sub_810250C
0x08102560	0x08102597	thumb	sub_8102540
0x08102598	0x081025DB	thumb	sub_8102578
0x081025DC	0x0810266B	thumb	sub_81025BC
0x0810266C	0x0810269F	thumb	sub_810264C
0x081026A0	0x081026FB	thumb	sub_8102680
0x081026FC	0x08102727	thumb	sub_81026DC
0x08102728	0x081027BF	thumb	dp15_jump_random_unknown
0x081027C0	0x081027EF	thumb	CheckMatch
0x081027F0	0x0810285F	thumb	CheckMatch_CenterRow
0x08102860	0x0810292B	thumb	CheckMatch_TopAndBottom
0x0810292C	0x081029F3	thumb	CheckMatch_Diagonals
0x081029F4	0x08102A41	thumb	GetMatchFromSymbolsInRow
0x08102A44	0x08102A63	thumb	sub_8102A24
0x08102A64	0x08102A81	thumb	sub_8102A44
0x08102A84	0x08102ABB	thumb	sub_8102A64
0x08102ABC	0x08102AEF	thumb	sub_8102A9C
0x08102AF0	0x08102B9F	thumb	sub_8102AD0
0x08102BA0	0x08102BC3	thumb	sub_8102B80
0x08102BC4	0x08102C17	thumb	GetTagOfReelSymbolOnScreenAtPos
0x08102C18	0x08102C67	thumb	GetTagOfReelSymbolOnScreenAtPos_AdjustForPixelOffset
0x08102C68	0x08102CA3	thumb	sub_8102C48
0x08102CA4	0x08102CEB	thumb	sub_8102C84
